"iso","rcp","ssp","model","period","year_center","TT","flextotal","rawtotal","f2mort","f2total"
"PLW","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-7.46594921157541,-6.64256907637228,NA,NA
"PLW","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-7.02451712101025,-7.28629531955952,NA,NA
"PNG","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-7.5818528243896,-2.43212016454188,NA,NA
"PNG","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-7.25517808655121,-4.53431898681135,NA,NA
"PNG","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-6.73138582283453,-6.88953512728408,NA,NA
"PNG","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-6.07917925176061,-8.01688099610362,NA,NA
"PNG","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-5.58352897572129,-7.75795036140799,NA,NA
"POL","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-35.0702788781193,-9.42415167894353,NA,NA
"POL","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-34.1226442010215,-18.2201463111142,NA,NA
"POL","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-31.8119327012597,-22.4635466480558,NA,NA
"POL","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-29.5015196913304,-19.3660214922335,NA,NA
"POL","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-28.2827154503034,-16.4740719119825,NA,NA
"PRI","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-57.7675268042424,-4.61934828037999,NA,NA
"PRI","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-64.3995756859573,-14.9117665427449,NA,NA
"PRI","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-64.0366249591517,-26.0198462040507,NA,NA
"PRI","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-61.1077139524038,-33.8187594067386,NA,NA
"PRI","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-58.4176448699673,-32.3132714205304,NA,NA
"PRK","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-32.2307003535755,-4.72272813204033,NA,NA
"PRK","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-30.4895322573821,-10.3558028286609,NA,NA
"PRK","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-27.5956903337942,-17.7698613525338,NA,NA
"PRK","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-25.1108362363366,-26.7601979389506,NA,NA
"PRK","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-23.7221832141266,-29.2716624213285,NA,NA
"PRT","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,12.3089934754275,0.5966348578444,NA,NA
"PRT","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,11.8461819895829,8.98035054267049,NA,NA
"PRT","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,11.5005422909517,11.619510988373,NA,NA
"PRT","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,11.1296852740813,13.0127520939032,NA,NA
"PRT","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,10.7627737592042,13.6459749807891,NA,NA
"PRY","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-10.6406430912497,-3.07193596486847,NA,NA
"PRY","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-8.96520573509234,-5.76940521742881,NA,NA
"PRY","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-7.35538625277564,-8.60550715873715,NA,NA
"PRY","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-6.14690091379239,-9.52016291509928,NA,NA
"PRY","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-5.68504412798735,-7.75388355432604,NA,NA
"PSE","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,7.21762920377364,-0.791035405167417,NA,NA
"PSE","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,6.53742791249267,0.853629261125176,NA,NA
"PSE","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,5.61653995725464,6.75258261179823,NA,NA
"PSE","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,4.9085092501206,12.0708327198678,NA,NA
"PSE","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,4.49877179019629,12.9609504399435,NA,NA
"PYF","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-24.9400190891057,-3.33962143482732,NA,NA
"PYF","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-27.3365950463768,-7.15988116657114,NA,NA
"PYF","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-25.9984412352875,-11.5547970182066,NA,NA
"PYF","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-23.8751946957079,-12.3235633216754,NA,NA
"PYF","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-22.4146995365127,-14.2063236291656,NA,NA
"QAT","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,5.18676710418353,2.31479136326937,NA,NA
"QAT","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,6.25089270820104,5.33614047122595,NA,NA
"QAT","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,6.48885039572412,8.01785754459297,NA,NA
"QAT","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,6.41781988077303,8.08289629762285,NA,NA
"QAT","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,6.33844729412083,9.10837284116465,NA,NA
"REU","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-10.676270167388,-4.78514343287754,NA,NA
"REU","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-10.9877418946097,-6.63791333646998,NA,NA
"REU","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-10.4766638255752,-5.44735969792367,NA,NA
"REU","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-9.80950961804224,-1.08499838681197,NA,NA
"REU","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-9.32650352511892,1.73764742453728,NA,NA
"ROU","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-16.750260316692,-4.35058796724813,NA,NA
"ROU","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-13.1393334366429,-9.54688364412904,NA,NA
"ROU","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-10.4452846109603,-9.71468712936483,NA,NA
"ROU","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-8.67004400897539,-3.77109171425365,NA,NA
"ROU","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-8.01763084867393,0.914782585143613,NA,NA
"RUS","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-43.7200326318766,-10.240358583151,NA,NA
"RUS","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-45.5012018916852,-21.0593711202067,NA,NA
"RUS","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-43.671380153617,-28.278710819963,NA,NA
"RUS","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-40.6813918106399,-32.2810418494897,NA,NA
"RUS","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-38.6916902244627,-32.8192830239542,NA,NA
"RWA","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-37.496843852121,-11.9806149974803,NA,NA
"RWA","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-38.8125298072119,-22.6014923236394,NA,NA
"RWA","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-32.8099856809709,-30.3298848287707,NA,NA
"RWA","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-26.8932492976431,-33.2248038658229,NA,NA
"RWA","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-23.6392732654261,-31.3329766368608,NA,NA
"SAU","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,10.1705387875693,5.32483875678198,NA,NA
"SAU","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,12.2756899546407,11.3513557731261,NA,NA
"SAU","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,13.0498864403934,14.1849826449144,NA,NA
"SAU","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,12.8728727298968,13.1960994651367,NA,NA
"SAU","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,12.3368195140299,12.5191869553241,NA,NA
"SDN","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,55.8865261342508,17.3353241501025,NA,NA
"SDN","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,58.2298818254294,29.621097897149,NA,NA
"SDN","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,53.7315741658779,35.8658665565382,NA,NA
"SDN","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,47.0388246752656,29.4558084174413,NA,NA
"SDN","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,43.1794091922152,24.076804642829,NA,NA
"SEN","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,10.2310756816005,6.10341506886277,NA,NA
"SEN","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,12.8248630996588,10.2962513836213,NA,NA
"SEN","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,12.5561313258906,12.4388313022664,NA,NA
"SEN","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,11.2959790680705,10.7219811786798,NA,NA
"SEN","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,10.2825800036024,7.63740815400365,NA,NA
"SGP","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-64.0903860123831,-9.94302769629697,NA,NA
"SGP","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-68.1348402526431,-24.1699964130788,NA,NA
"SGP","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-67.0302694513974,-36.0008404063722,NA,NA
"SGP","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-64.7813410872416,-41.9924357563721,NA,NA
"SGP","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-63.0667287899177,-44.6168169769811,NA,NA
"SHN","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,0.434911589849337,-2.90884950791863,NA,NA
"SHN","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,0.654537403029793,-3.37474012495922,NA,NA
"SHN","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,0.737974536503959,0.517709057919457,NA,NA
"SHN","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,0.747128352791328,7.55452324882705,NA,NA
"SHN","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,0.722089002410459,12.0037970185299,NA,NA
"SJM","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-123.763771088986,-13.1834729238984,NA,NA
"SJM","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-127.374480663345,-34.2197878027294,NA,NA
"SJM","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-121.449852292008,-60.0838275741785,NA,NA
"SJM","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-113.715922009146,-87.0064616750991,NA,NA
"SJM","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-108.116710853814,-104.362305490199,NA,NA
"SLB","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-10.3697250507002,-1.49768329006603,NA,NA
"SLB","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-9.84255307306813,-3.71837181556477,NA,NA
"SLB","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-8.66212584587822,-6.69895598100952,NA,NA
"SLB","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-7.46186654226489,-9.35956808912088,NA,NA
"SLB","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-6.70062756507483,-10.8999411204114,NA,NA
"SLE","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,0.482633996241562,2.4276288436383,NA,NA
"SLE","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,2.58266937224859,3.723004525331,NA,NA
"SLE","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,3.22853153623453,3.14323245919196,NA,NA
"SLE","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,3.11393726921081,0.817500401474376,NA,NA
"SLE","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,2.82730176661648,-1.14648766366286,NA,NA
"SLV","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-38.5685160042399,-5.48305249666027,NA,NA
"SLV","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-37.3220623264063,-12.8482512486616,NA,NA
"SLV","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-32.7991604528935,-22.0376883862304,NA,NA
"SLV","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-29.9978646680927,-27.1891650189227,NA,NA
"SLV","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-28.5096816108246,-29.7638345549314,NA,NA
"SMR","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-16.0214694468229,-6.21118685814965,NA,NA
"SMR","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-13.0436933751401,-8.93780443574075,NA,NA
"SMR","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-10.5410291504515,-9.46800219518756,NA,NA
"SMR","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-8.93499831348778,-9.7629397561524,NA,NA
"SMR","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-8.2994628368552,-8.06311053386648,NA,NA
"SMX","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-18.8939677398968,-1.32927316200563,NA,NA
"SMX","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-18.8151555105615,-5.026969611335,NA,NA
"SMX","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-17.5932799165907,-8.86897866456713,NA,NA
"SMX","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-16.3019946713052,-12.6497629134121,NA,NA
"SMX","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-15.4635399382531,-12.9765417893236,NA,NA
"SOM","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,57.861462363061,12.8105743421872,NA,NA
"SOM","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,57.2044089592174,18.6544625404753,NA,NA
"SOM","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,49.6739398681973,20.4926733619961,NA,NA
"SOM","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,41.698639640808,18.0809134867912,NA,NA
"SOM","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,36.6109078069726,14.096289310605,NA,NA
"SPM","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-54.5745644289279,-8.26407985132956,NA,NA
"SPM","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-54.8951784934441,-20.6034755035847,NA,NA
"SPM","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-51.6420519712322,-33.053355871451,NA,NA
"SPM","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-48.0084754113961,-44.0936308093677,NA,NA
"SPM","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-45.5724185657053,-47.4482468879847,NA,NA
"SRB","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-4.74500012212927,-0.299901341013017,NA,NA
"SRB","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-0.732871993198039,0.644776826340951,NA,NA
"SRB","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,1.63639751832849,5.27545797630973,NA,NA
"SRB","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,2.73462629801519,15.4956954543239,NA,NA
"SRB","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,2.8609070209188,22.0432806141993,NA,NA
"SSD","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,0.576403775886658,1.45438351182652,NA,NA
"SSD","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,2.8339553980876,1.15620208106703,NA,NA
"SSD","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,3.93526016329667,-0.799557424551507,NA,NA
"SSD","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,4.29263790446819,-3.01775428037998,NA,NA
"SSD","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,4.20848466436972,-4.76151991988298,NA,NA
"STP","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-27.4327150205247,-4.91109461477232,NA,NA
"STP","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-29.0609954830013,-11.6602953373714,NA,NA
"STP","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-25.7700797381675,-19.6583951480505,NA,NA
"STP","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-21.7474412894784,-20.5548322008054,NA,NA
"STP","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-19.3798061786897,-19.9747419434227,NA,NA
"SUR","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-19.6841862157393,-3.60579376777214,NA,NA
"SUR","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-18.9887640331641,-8.78970065577045,NA,NA
"SUR","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-17.4725004631127,-14.1592073308803,NA,NA
"SUR","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-16.0780457205427,-18.6447119844583,NA,NA
"SUR","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-15.2865985807778,-20.7292862421631,NA,NA
"SVK","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-29.9614039476464,-8.23650474368932,NA,NA
"SVK","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-28.7122995668776,-17.9428317314001,NA,NA
"SVK","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-25.5705676352097,-21.7206981155777,NA,NA
"SVK","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-22.8861119095867,-18.3828463542161,NA,NA
"SVK","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-21.6122766514417,-15.4483717336111,NA,NA
"SVN","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-10.9439495356429,-6.16618803823676,NA,NA
"SVN","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-6.89104129450336,-11.0617122954361,NA,NA
"SVN","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-3.6930857385977,-10.1084439386797,NA,NA
"SVN","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-1.92631561356517,-4.03712910711974,NA,NA
"SVN","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-1.50654047213038,2.11640372332086,NA,NA
"SWE","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-67.2692404126821,-21.7093809590282,NA,NA
"SWE","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-67.6559221876511,-35.347241553496,NA,NA
"SWE","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-66.3227731079051,-44.7344320087889,NA,NA
"SWE","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-63.784618768712,-50.7922285697959,NA,NA
"SWE","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-61.6884262921139,-51.1874379604641,NA,NA
"SWZ","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-12.6732414097285,-6.08262831598923,NA,NA
"SWZ","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-11.5122087038397,-7.32299672739373,NA,NA
"SWZ","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-10.0280589067839,-9.38558483392325,NA,NA
"SWZ","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-9.03669112194065,-9.03265929376676,NA,NA
"SWZ","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-8.53045661848803,-7.80801203092595,NA,NA
"SYC","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-20.0943127201818,-0.811802461865723,NA,NA
"SYC","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-20.3126944825417,-4.40155144364475,NA,NA
"SYC","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-19.16544367049,-10.2508091089867,NA,NA
"SYC","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-17.8451786301183,-13.743814694749,NA,NA
"SYC","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-16.9456237268218,-16.8065317118686,NA,NA
"SYR","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,29.9178129879192,6.11717134978095,NA,NA
"SYR","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,32.947311272899,14.175286568838,NA,NA
"SYR","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,32.0681250461021,25.3978236317546,NA,NA
"SYR","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,29.0729519626775,31.0527797370953,NA,NA
"SYR","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,27.0800072329092,33.4285724754434,NA,NA
"TCA","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,-19.2084977253654,-1.65187845588043,NA,NA
"TCA","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,-19.7688901606204,-5.40579459152561,NA,NA
"TCA","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,-18.849370620501,-11.1705284337927,NA,NA
"TCA","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,-17.6490420125059,-14.4577407411279,NA,NA
"TCA","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,-16.7800286244703,-14.9072352257415,NA,NA
"TCD","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,55.4498173199441,20.6131746590544,NA,NA
"TCD","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,61.1244165632969,34.6052716923893,NA,NA
"TCD","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,55.0850763094506,46.2797826408396,NA,NA
"TCD","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,47.1206057769263,47.883694982253,NA,NA
"TCD","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,42.1639407408458,42.069757052048,NA,NA
"TGO","rcp45","SSP2","low","2020_2039",2039,1.60487362359058,31.0161160009752,10.6955697412558,NA,NA
"TGO","rcp45","SSP2","low","2040_2059",2059,1.97392221482732,37.9593406457319,22.9993106816488,NA,NA
"TGO","rcp45","SSP2","low","2060_2079",2079,2.18692455075282,35.836126460732,34.7319713381837,NA,NA
"TGO","rcp45","SSP2","low","2080_2094",2094,2.29908506581955,31.001705755402,37.7255503085541,NA,NA
"TGO","rcp45","SSP2","low","2095_2100",2100,2.32376842714839,27.1929434088576,27.8281573921917,NA,NA
